Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
75,181,*,*,*,*,*,*,0.012254,*,*,0.229088,0.249005,0.291929,*,*,*
75,183,*,*,*,*,*,*,0.161672,*,*,*,*,*,*,*,*
77,71,*,*,*,*,*,*,15.520411,15.640328,15.801369,15.680759,15.824882,15.969638,*,*,*
77,73,*,*,*,*,*,*,15.195699,15.0911,15.548396,15.337604,15.53447,15.671021,*,*,*
77,75,*,*,*,*,*,*,15.183824,14.789082,15.106682,14.927545,15.175216,15.260722,*,*,*
77,77,*,*,*,*,*,*,14.919431,14.424067,14.571092,14.282082,14.632583,14.745062,*,*,*
77,79,*,*,*,*,*,*,14.303784,14.334047,13.926338,14.296955,14.601886,14.135926,*,*,*
77,81,*,*,*,*,*,*,13.766505,13.360448,13.971747,13.592356,13.903239,13.947598,*,*,*
77,83,*,*,*,*,*,*,9.911585,10.747066,9.624995,10.316151,10.579142,10.194695,*,*,*
77,85,*,*,*,*,*,*,10.120025,10.208602,9.891266,10.012539,10.347423,10.29332,*,*,11.12
77,87,*,*,*,*,*,*,9.874854,10.121101,9.920823,9.994506,10.204797,10.237006,*,9.97,9.94
77,89,*,*,*,*,*,*,9.671771,9.759353,9.59637,9.707963,9.932908,9.906119,*,10.09,9.65
77,91,*,*,9.6651,0.05818,*,*,9.474491,9.370614,9.205832,9.361791,9.591425,9.533713,9.363711,9.82,9.58
77,93,*,*,*,*,*,*,9.308635,9.009589,8.857114,9.039651,9.274967,9.195499,9.350898,9.46,9.28
77,95,*,*,9.03866,0.05029,*,*,9.303535,8.696034,8.832791,8.76295,9.001094,9.27108,9.331921,9.19,9.02
77,97,8.66812,0.03087,8.66637,0.02671,*,*,9.219439,8.416024,8.881108,8.750707,8.80478,9.044779,8.942021,9.24,8.31
77,99,8.50372,0.02836,8.55514,0.02083,*,*,8.908783,8.312212,8.500395,8.527051,8.590183,8.653693,8.607359,8.64,9.05
77,101,8.27578,0.02794,8.27578,0.02794,*,*,8.628424,8.026821,8.049801,8.12542,8.292112,8.234106,8.222194,8.35,8.16
77,103,7.97148,0.02429,7.96713,0.0238,*,*,8.259458,7.564709,7.640399,7.695221,7.915601,7.774308,7.735924,8.07,7.96
77,105,7.65121,0.03311,7.65997,0.02161,*,*,7.805895,7.28471,7.356875,7.346707,7.588213,7.375267,7.285807,7.76,7.36
77,107,7.4849,0.03757,7.47886,0.0371,*,*,7.546631,7.033083,7.019643,7.105026,7.23429,7.101699,7.021575,7.53,6.87
77,109,6.90872,0.03247,6.90811,0.03247,*,*,7.355504,6.788519,6.802391,6.855327,7.040953,6.828622,6.752645,6.97,7.08
77,111,6.68361,0.00913,6.86685,0.02949,*,*,7.16109,6.531493,6.667647,6.622102,6.819223,6.693038,6.595967,6.76,6.74
77,113,6.36945,0.01265,6.37527,0.01255,*,*,7.005422,6.321642,6.381022,6.365855,6.544531,6.444426,6.41952,6.55,6.36
77,115,6.19811,0.00011,6.19812,0.00011,*,*,6.696061,6.066801,6.105595,6.112512,6.350875,6.154886,6.127642,6.41,6.23
77,117,6.06679,0.00011,6.06679,0.00011,*,*,6.417106,5.847262,5.796217,5.958338,6.096678,5.991163,5.937892,6.17,5.93
77,119,5.81992,0.03845,5.81456,0.03843,*,*,6.447293,5.686763,5.632288,5.789312,5.95895,5.796272,5.815194,5.66,5.71
77,121,*,*,*,*,*,*,6.193291,5.419361,5.820511,5.667131,5.822397,5.722364,5.51314,5.71,5.29
77,123,*,*,*,*,*,*,5.896217,5.627867,5.345506,5.580562,5.970003,5.478591,5.24105,5.48,4.47
77,125,*,*,*,*,*,*,5.475919,4.966244,5.018732,5.144025,5.411382,5.266219,5.086787,4.96,5.54
77,127,*,*,*,*,*,*,3.011715,3.259335,1.896731,2.775573,3.018576,2.707836,2.459373,3.13,3.04
77,129,*,*,*,*,*,*,3.023064,2.774492,1.834309,2.392582,2.811407,2.545951,2.278243,2.69,1.95
77,131,*,*,*,*,*,*,2.942987,2.570198,1.818837,2.228134,2.684036,2.435314,2.322803,2.44,3.27
77,133,*,*,*,*,*,*,2.626489,2.264695,1.787141,2.157884,2.543581,2.299442,2.204909,2.42,2.61
77,135,*,*,*,*,*,*,2.42167,2.032575,1.7549,2.11745,2.447591,2.228116,2.192328,2.58,2.42
77,137,*,*,*,*,*,*,2.446458,1.868615,1.673296,2.067358,2.357599,2.187467,2.144403,2.48,2.39
77,139,*,*,*,*,*,*,2.598731,1.800118,1.76693,2.013686,2.24752,2.280774,2.126852,2.38,2.76
77,141,*,*,*,*,*,*,2.877396,1.703352,2.191981,2.139412,2.143785,2.595515,2.440908,2.37,2.49
77,143,*,*,*,*,*,*,2.890213,1.598459,2.018643,2.246708,2.040078,2.402235,2.302325,2.34,2.69
77,145,*,*,*,*,*,*,2.65607,1.73008,1.777361,2.024829,1.939393,2.170031,2.092038,2.19,2.16
77,147,*,*,*,*,*,*,2.402795,1.537754,1.465856,1.766307,1.865173,1.907735,1.798249,2.13,2.14
77,149,*,*,*,*,*,*,2.143336,1.305474,1.172277,1.534491,1.741847,1.685487,1.538228,1.98,1.69
77,151,*,*,*,*,*,*,1.947471,1.109129,0.975566,1.370967,1.610526,1.529539,1.3598,1.77,1.44
77,153,*,*,*,*,*,*,1.840793,0.920176,0.89536,1.253898,1.465824,1.41029,1.217775,1.43,1.8
77,155,*,*,*,*,*,*,1.762582,0.721096,0.864444,1.11675,1.314929,1.267582,1.068372,1.16,1.18
77,157,*,*,*,*,*,*,1.637455,0.517497,0.662637,0.903523,1.165447,1.033416,0.862457,1.22,1.52
77,159,*,*,*,*,*,*,1.368474,0.413633,0.37047,0.683323,1.07092,0.762219,0.594222,1.14,1.15
77,161,*,*,*,*,*,*,1.102172,0.285899,0.190773,0.557478,0.955908,0.626154,0.400821,1.04,0.84
77,163,*,*,*,*,*,*,1.080071,0.18143,0.059495,0.508729,0.819138,0.619358,0.386118,0.69,0.85
77,165,*,*,*,*,*,*,1.047674,0.070333,0.012384,0.458522,0.690145,0.689838,0.403653,0.09,0.43
77,167,*,*,*,*,*,*,1.014319,*,0.020224,0.389618,0.599583,0.603021,0.412504,0.25,1.01
77,169,*,*,*,*,*,*,0.940421,*,*,0.281627,0.538766,0.524282,0.341622,0.05,0.68
77,171,*,*,*,*,*,*,0.726514,*,*,0.170482,0.460766,0.448592,0.296724,0.38,0.46
77,173,*,*,*,*,*,*,0.616042,*,*,0.21766,0.376045,0.386587,0.195603,0.02,0.88
77,175,*,*,*,*,*,*,0.801189,*,*,0.133022,0.336838,0.319112,0.099676,0.03,0.04
77,177,*,*,*,*,*,*,0.646482,*,*,0.086893,0.297881,0.291637,*,*,0.14
77,179,*,*,*,*,*,*,0.506866,*,*,0.001859,0.566363,0.273131,*,*,*
77,181,*,*,*,*,*,*,0.358483,*,*,0.5321,0.586238,0.744274,0.354555,*,0.3
77,183,*,*,*,*,*,*,0.467825,*,*,*,*,0.085991,*,*,*
79,77,*,*,*,*,*,*,15.543152,15.237733,15.454816,15.102148,15.445069,15.565783,*,*,*
79,79,*,*,*,*,*,*,15.124959,14.956592,15.171639,15.205668,15.413061,15.233371,*,*,*
79,81,*,*,*,*,*,*,14.636758,13.965867,14.575631,14.193804,14.508603,14.562559,*,*,*
79,83,*,*,*,*,*,*,10.329112,11.281619,10.156285,10.872571,11.134168,10.76862,*,*,*
79,85,*,*,*,*,*,*,10.364984,10.729226,10.057079,10.392704,10.785045,10.585273,*,*,*
79,87,*,*,*,*,*,*,10.053339,10.389792,10.045171,10.19183,10.476869,10.462539,*,*,10.2
79,89,*,*,*,*,*,*,9.849852,10.041456,9.868577,9.968739,10.205287,10.22818,*,10.37,10.22
79,91,*,*,*,*,*,*,9.681237,9.745508,9.548453,9.684215,9.935403,9.89642,*,9.97,9.9
79,93,*,*,9.82703,0.05986,*,*,9.511545,9.389126,9.202293,9.370331,9.605466,9.548531,*,9.91,9.68
79,95,*,*,*,*,*,*,9.489658,9.063773,9.017341,9.074851,9.376081,9.499348,9.619722,9.62,9.41
79,97,*,*,9.18833,0.05093,*,*,9.359649,8.762305,9.110439,8.983411,9.185822,9.541379,9.475806,9.34,8.93
79,99,8.84724,0.05857,8.82996,0.01456,*,*,9.135471,8.570808,9.016981,8.815312,8.967677,9.188182,9.160127,9.05,9.29
79,101,8.71562,0.02674,8.70826,0.01264,*,*,9.064056,8.427431,8.600445,8.528683,8.714715,8.778418,8.771834,8.74,8.7
79,103,8.5009,0.02845,8.50095,0.02845,*,*,8.673011,8.108647,8.179578,8.188309,8.424644,8.328481,8.28057,8.63,8.39
79,105,8.20313,0.02462,8.19854,0.02419,*,*,8.260128,7.811033,7.842028,7.849046,8.105688,7.891285,7.798684,8.4,7.89
79,107,7.91921,0.03342,7.92803,0.02113,*,*,8.026613,7.553877,7.504961,7.614739,7.81225,7.654171,7.432317,8.01,7.19
79,109,7.367,0.03235,7.41479,0.02247,*,*,7.867595,7.312532,7.322075,7.390314,7.579545,7.38752,7.289069,7.52,7.21
79,111,7.37078,0.02571,7.3229,0.02037,*,*,7.714015,7.073868,7.247839,7.191864,7.370711,7.28662,7.16993,7.38,7.28
79,113,7.03854,0.04016,7.04553,0.01658,*,*,7.576363,6.82985,7.044199,6.977209,7.146898,7.074589,7.003203,7.16,6.99
79,115,6.93905,0.01473,6.87843,0.0089,*,*,7.426204,6.590596,6.782145,6.739027,6.898889,6.833195,6.856295,6.87,6.65
79,117,6.64131,0.00315,6.64299,0.00313,*,*,7.336172,6.375556,6.490092,6.514219,6.678183,6.566639,6.720022,6.84,6.45
79,119,6.51233,9e-05,6.51236,9e-05,*,*,7.029051,6.283914,6.36553,6.35563,6.519082,6.396084,6.383399,6.42,6.1
79,121,6.24517,0.04975,6.21767,0.02672,*,*,6.834592,6.140947,6.423575,6.252676,6.441739,6.260827,6.09076,6.28,5.89
79,123,6.06991,0.16644,6.02358,0.02351,*,*,6.496521,6.277106,6.000139,6.303735,6.560151,6.264685,6.111888,5.91,5.61
79,125,*,*,*,*,*,*,6.110474,5.440601,5.693767,5.57448,5.850474,5.688981,5.494046,5.46,5.76
79,127,*,*,*,*,*,*,3.397481,3.65957,2.307479,3.177502,3.433653,3.08964,2.853442,3.6,3.03
79,129,*,*,*,*,*,*,3.297358,3.179702,2.214199,2.786215,3.213754,2.91566,2.626926,3.01,2.75
79,131,*,*,*,*,*,*,3.201667,2.969007,2.066951,2.571758,2.972125,2.697413,2.568607,2.89,3.07
79,133,*,*,*,*,*,*,2.935224,2.652613,1.941635,2.365853,2.762766,2.514481,2.46174,2.97,3.02
79,135,*,*,*,*,*,*,2.648411,2.318272,1.815633,2.236312,2.579873,2.353118,2.392436,2.64,2.44
79,137,*,*,*,*,*,*,2.456546,2.06196,1.753026,2.149462,2.46859,2.263333,2.378541,2.72,2.68
79,139,*,*,*,*,*,*,2.570777,1.923904,1.902079,2.139065,2.405962,2.438457,2.282789,2.65,2.53
79,141,*,*,*,*,*,*,2.784128,1.847075,2.459735,2.333243,2.338043,2.858072,2.422981,2.58,2.94
79,143,*,*,*,*,*,*,3.070345,1.771875,2.298649,2.557088,2.261318,2.709476,2.538607,2.83,2.73
79,145,*,*,*,*,*,*,2.934944,1.945238,2.121058,2.363438,2.187366,2.536843,2.468638,2.58,2.44
79,147,*,*,*,*,*,*,2.748984,1.882307,1.879425,2.135996,2.140806,2.294204,2.201787,2.42,2.55
79,149,*,*,*,*,*,*,2.53817,1.666416,1.601755,1.909348,2.042244,2.057044,1.93443,2.34,2.33
79,151,*,*,*,*,*,*,2.317247,1.480148,1.371911,1.738082,1.921955,1.888512,1.733081,2.15,1.75
79,153,*,*,*,*,*,*,2.163127,1.292537,1.262163,1.60647,1.788887,1.768528,1.576181,1.74,2.0
79,155,*,*,*,*,*,*,2.055747,1.09543,1.214977,1.460284,1.665196,1.627507,1.430677,1.52,1.67
79,157,*,*,*,*,*,*,1.921035,0.877909,1.000461,1.23002,1.549337,1.380291,1.238411,1.54,1.72
79,159,*,*,*,*,*,*,1.622251,0.81953,0.685727,0.980506,1.4387,1.084591,0.948232,1.49,1.09
79,161,*,*,*,*,*,*,1.246703,0.697992,0.460777,0.916612,1.319168,0.908271,0.679032,1.3,1.35
79,163,*,*,*,*,*,*,1.541636,0.596747,0.279924,0.91557,1.186364,1.069488,0.68129,0.95,1.42
79,165,*,*,*,*,*,*,1.505361,0.482095,0.46488,0.839208,1.065567,1.060733,0.845285,0.48,0.56
79,167,*,*,*,*,*,*,1.453305,0.371058,0.423348,0.761093,0.975434,0.951189,0.856327,0.76,1.64
79,169,*,*,*,*,*,*,1.368235,0.267629,0.339993,0.693918,0.908366,0.887102,0.815046,0.82,0.86
79,171,*,*,*,*,*,*,1.246015,0.184917,0.244769,0.651584,0.828461,0.837418,0.688439,0.64,0.67
79,173,*,*,*,*,*,*,1.281518,0.083814,0.316308,0.597709,0.752357,0.770041,0.5578,0.47,0.63
79,175,*,*,*,*,*,*,1.231007,*,0.319259,0.519914,0.683052,0.691427,0.465839,0.44,0.29
79,177,*,*,*,*,*,*,1.035424,0.033795,0.112651,0.405955,0.724408,0.642576,0.383868,0.25,0.54
79,179,*,*,*,*,*,*,0.895064,0.120247,0.035922,0.603604,0.957675,0.80263,0.349838,*,0.74
79,181,*,*,*,*,*,*,0.934067,0.082349,0.165551,0.827522,0.911327,1.068286,0.81029,*,0.6
79,183,*,*,*,*,*,*,0.732164,*,*,0.127893,0.261724,0.368288,0.188043,*,0.13
81,83,*,*,*,*,*,*,10.844146,11.816122,10.727325,11.432034,11.691411,11.348539,*,*,*
81,85,*,*,*,*,*,*,10.747144,11.259784,10.45451,10.919603,11.342685,11.052901,*,*,*
81,87,*,*,*,*,*,*,10.397801,10.833852,10.248802,10.546591,10.892054,10.779815,*,*,*
81,89,*,*,*,*,*,*,10.109407,10.41061,10.06428,10.276206,10.551443,10.530044,*,*,10.47
81,91,*,*,*,*,*,*,9.878688,10.123459,9.809187,10.008251,10.280344,10.23318,*,*,10.37
81,93,*,*,*,*,*,*,9.676357,9.768988,9.543873,9.700255,9.962959,9.916577,*,10.34,10.13
81,95,*,*,*,*,*,*,9.473864,9.445733,9.276644,9.420363,9.735843,9.687073,*,10.04,10.31
81,97,*,*,*,*,*,*,9.297453,9.141088,9.195144,9.177855,9.490639,9.675801,*,9.76,8.93
81,99,*,*,9.18947,0.07146,*,*,9.140696,8.876832,9.158543,8.961055,9.248583,9.631661,*,9.48,9.64
81,101,8.62122,0.0765,8.60051,0.01494,*,*,9.469533,8.685128,8.785078,8.762631,9.007648,9.309386,9.304376,9.21,8.93
81,103,8.3691,0.05027,8.3673,0.01369,*,*,9.121721,8.439671,8.729978,8.491294,8.750318,8.846586,8.788599,8.95,8.92
81,105,8.50568,0.19214,8.20019,0.03045,*,*,8.833939,8.187763,8.41606,8.234306,8.489884,8.452512,8.299967,8.68,7.86
81,107,7.97455,0.0336,7.96313,0.03097,*,*,8.576434,7.953136,8.058038,8.004422,8.250909,8.251766,8.075366,8.28,7.82
81,109,7.80238,0.05062,7.82724,0.01154,*,*,8.204144,7.736229,7.845223,7.814338,8.04033,7.980573,7.874858,8.09,8.02
81,111,7.66253,0.03256,7.66062,0.03251,*,*,8.145266,7.529455,7.520308,7.616638,7.841359,7.589485,7.534789,7.84,7.99
81,113,7.57949,0.17473,7.5316,0.0155,*,*,8.087974,7.33135,7.502637,7.434673,7.645051,7.547007,7.530911,7.61,7.63
81,115,7.41292,0.01836,7.41266,0.01642,*,*,7.987135,7.147409,7.307651,7.2566,7.451976,7.361028,7.399069,7.39,7.81
81,117,7.2246,0.08165,7.25841,0.01798,*,*,7.860206,6.977334,7.106574,7.104781,7.288256,7.172097,7.229649,7.11,7.05
81,119,7.06002,0.02853,7.05915,0.02853,*,*,7.675892,6.914094,7.074292,6.983181,7.140632,7.050953,7.008333,6.94,6.92
81,121,6.87256,0.02101,6.8707,0.01423,*,*,7.654284,6.8753,7.086258,6.920354,7.116207,6.914642,6.800372,6.73,6.67
81,123,6.6561,0.00029,6.65608,0.00029,*,*,7.154459,6.753967,6.893808,6.902797,7.051437,6.937497,6.836488,6.38,6.31
81,125,6.50382,0.00039,6.50381,0.00039,*,*,6.656377,5.910659,6.236764,6.002,6.279124,6.112442,5.907188,6.25,6.6
81,127,3.78712,0.0056,3.787,0.0056,*,*,3.795489,4.061323,2.72384,3.583078,3.866235,3.484702,3.262506,4.0,3.88
81,129,3.67957,0.01396,3.67353,0.01306,*,*,3.6811,3.583578,2.613578,3.188049,3.639186,3.293147,3.021679,3.43,3.33
81,131,*,*,*,*,*,*,3.514062,3.362618,2.442459,2.96725,3.384388,3.070383,2.916815,3.31,3.0
81,133,*,*,*,*,*,*,3.289998,3.044434,2.23549,2.720201,3.099368,2.823591,2.779353,3.17,3.16
81,135,*,*,*,*,*,*,3.007278,2.716515,1.997773,2.491606,2.842407,2.602861,2.639399,3.05,3.21
81,137,*,*,*,*,*,*,2.721807,2.396374,1.871884,2.321398,2.656812,2.434309,2.608557,3.04,3.18
81,139,*,*,*,*,*,*,2.600446,2.157856,1.866913,2.248494,2.55229,2.43883,2.487264,2.95,3.02
81,141,*,*,*,*,*,*,2.522932,2.011131,2.496753,2.27152,2.455892,2.941552,2.402569,2.77,3.48
81,143,*,*,*,*,*,*,3.041245,1.900366,2.537429,2.750749,2.369046,3.009563,2.682545,3.2,3.36
81,145,*,*,*,*,*,*,3.145508,1.902247,2.451029,2.681436,2.395472,2.896462,2.820708,2.87,2.76
81,147,*,*,*,*,*,*,3.02709,2.115922,2.277854,2.499738,2.309955,2.669813,2.57388,2.85,2.79
81,149,*,*,*,*,*,*,2.895986,2.03026,2.008846,2.280623,2.29086,2.417046,2.309197,2.73,2.52
81,151,*,*,*,*,*,*,2.665549,1.850288,1.745554,2.096413,2.286342,2.233478,2.09338,2.49,2.08
81,153,*,*,*,*,*,*,2.490232,1.669914,1.60998,1.953272,2.149733,2.108186,1.923335,2.01,2.38
81,155,*,*,*,*,*,*,2.368689,1.474994,1.552114,1.798492,2.025078,1.970198,1.779888,1.87,2.26
81,157,*,*,*,*,*,*,2.229831,1.26882,1.342176,1.56545,1.90613,1.721331,1.609616,1.85,2.11
81,159,*,*,*,*,*,*,1.934646,1.222982,1.038881,1.281496,1.788973,1.419937,1.32581,1.84,1.57
81,161,*,*,*,*,*,*,1.692593,1.091292,0.78476,1.372968,1.667654,1.381479,1.033592,1.57,1.61
81,163,*,*,*,*,*,*,1.977087,0.962298,0.758633,1.331033,1.5267,1.532224,1.208107,1.29,1.85
81,165,*,*,*,*,*,*,1.922291,0.819239,0.921718,1.211076,1.38275,1.380055,1.304075,1.24,2.61
81,167,*,*,*,*,*,*,1.861651,0.676118,0.781732,1.084218,1.327408,1.260138,1.214379,1.23,1.37
81,169,*,*,*,*,*,*,1.765451,0.619702,0.659513,0.99237,1.278248,1.174434,1.126806,1.16,1.28
81,171,*,*,*,*,*,*,1.585429,0.593593,0.566965,0.970556,1.205071,1.121121,0.984614,0.99,1.16
81,173,*,*,*,*,*,*,1.649818,0.547965,0.773967,0.990086,1.182775,1.03986,0.8398,0.85,1.26
81,175,*,*,*,*,*,*,1.592456,0.423693,0.738732,0.957704,1.137653,1.122558,0.78246,0.74,0.69
81,177,*,*,*,*,*,*,1.525039,0.568123,0.610259,0.900722,1.230142,1.146519,0.815846,0.52,0.89
81,179,*,*,*,*,*,*,1.446822,0.540751,0.617874,1.126892,1.258125,1.321226,0.946827,0.23,0.78
81,181,*,*,*,*,*,*,1.527775,0.423844,0.735805,1.115608,1.229913,1.316289,1.15687,0.32,0.38
81,183,*,*,*,*,*,*,0.997736,*,0.103345,0.413616,0.567277,0.658499,0.457377,0.02,0.43
83,87,*,*,*,*,*,*,11.090669,11.494463,11.047524,11.358291,11.469279,11.560801,*,*,*
83,89,*,*,*,*,*,*,10.759518,11.096088,10.660131,10.942834,11.212259,11.159626,*,*,*
83,91,*,*,*,*,*,*,10.49096,10.695353,10.330684,10.593642,10.856911,10.812527,*,*,11.1
83,93,*,*,*,*,*,*,10.271563,10.318976,10.07374,10.262751,10.536334,10.510729,*,*,10.09
83,95,*,*,*,*,*,*,10.049952,9.988964,9.867727,9.978385,10.244152,10.316713,*,*,10.47
83,97,*,*,*,*,*,*,9.828646,9.684529,9.71944,9.72887,9.969343,10.176611,*,10.25,10.5
83,99,*,*,*,*,*,*,9.632735,9.470076,9.647673,9.61895,9.703936,10.147946,*,10.24,10.28
83,101,*,*,*,*,*,*,9.977963,9.26553,9.256928,9.357831,9.45048,9.78971,*,9.91,9.33
83,103,*,*,*,*,*,*,9.505896,8.926389,9.209575,8.977971,9.318815,9.315453,9.252506,9.57,9.37
83,105,8.90284,0.05212,8.88273,0.01501,*,*,9.254105,8.73481,8.981184,8.797667,9.033838,8.97603,8.796665,9.29,8.91
83,107,8.91328,0.19223,8.60624,0.03072,*,*,9.082249,8.430522,8.515986,8.48232,8.721971,8.742162,8.6655,8.91,8.29
83,109,8.377,0.03382,8.36651,0.03103,*,*,8.632412,8.200593,8.191337,8.23046,8.468764,8.406817,8.352811,8.63,8.52
83,111,8.18851,0.05011,8.21557,0.00978,*,*,8.499318,8.003174,7.863735,8.087658,8.29913,7.996065,7.969745,8.34,8.37
83,113,8.05663,0.02506,8.05479,0.02499,*,*,8.532271,7.822822,7.985668,7.897475,8.114696,8.019689,8.025342,7.7,8.18
83,115,7.75317,0.02919,7.75361,0.02916,*,*,8.449982,7.662832,7.806628,7.747638,7.951545,7.864627,7.899867,7.85,7.99
83,117,7.64295,0.02674,7.64451,0.0247,*,*,8.329325,7.522753,7.663137,7.621693,7.80971,7.719885,7.729563,7.58,7.67
83,119,7.38826,0.02541,7.39637,0.02156,*,*,8.184125,7.394224,7.624131,7.509128,7.693752,7.594399,7.556483,7.44,7.63
83,121,7.19875,0.03366,7.19239,0.01573,*,*,8.155614,7.357674,7.582975,7.466955,7.630295,7.491172,7.376379,7.23,7.18
83,123,7.03758,0.01044,7.03509,0.00911,*,*,7.751402,7.235692,7.535713,7.353984,7.492198,7.388946,7.271706,6.79,6.82
83,125,6.88691,0.00271,6.88691,0.00271,*,*,7.053133,6.377253,6.673093,6.433386,6.713185,6.536923,6.329556,6.6,6.99
83,127,4.60463,8e-05,4.60463,8e-05,*,*,4.188399,4.469458,3.152049,3.998709,4.296535,3.884973,3.683354,4.55,4.63
83,129,4.33019,0.0056,4.33014,0.0056,*,*,4.058114,3.99011,3.014652,3.591069,4.060925,3.668747,3.424685,3.98,4.39
83,131,4.04086,0.01218,4.04044,0.01225,*,*,3.87851,3.754746,2.93369,3.371051,3.798006,3.44621,3.311552,3.74,3.81
83,133,3.84591,0.01863,3.82665,0.01251,*,*,3.655597,3.450523,2.896399,3.181645,3.513133,3.30762,3.273038,3.7,3.83
83,135,*,*,3.58524,0.03229,*,*,3.60392,3.125444,2.667304,3.12274,3.338085,3.211672,3.204594,3.66,3.7
83,137,*,*,*,*,*,*,3.441106,2.935319,2.528909,2.950479,3.214415,3.083615,3.118338,3.64,3.72
83,139,*,*,*,*,*,*,3.297117,2.762037,2.465029,2.834586,3.060014,2.996449,3.066979,3.36,3.77
83,141,*,*,*,*,*,*,3.169808,2.5764,2.726076,2.745951,2.926356,3.209961,2.983929,3.55,3.66
83,143,*,*,*,*,*,*,3.3265,2.445529,2.80878,3.029928,2.825532,3.311827,3.052613,3.37,3.66
83,145,*,*,*,*,*,*,3.380012,2.332535,2.777396,3.002478,2.835076,3.219004,3.107812,3.29,2.73
83,147,*,*,*,*,*,*,3.288057,2.457873,2.630787,2.84784,2.704019,3.00005,2.879311,3.14,3.31
83,149,*,*,*,*,*,*,3.189453,2.401609,2.35644,2.624098,2.642606,2.740375,2.636416,3.1,3.24
83,151,*,*,*,*,*,*,2.962846,2.2236,2.070228,2.426733,2.61581,2.547508,2.424156,2.85,2.25
83,153,*,*,*,*,*,*,2.777534,2.037358,1.919189,2.277361,2.487511,2.423334,2.252147,2.39,2.21
83,155,*,*,*,*,*,*,2.653539,1.841123,1.862348,2.123991,2.384669,2.296862,2.119965,2.13,2.57
83,157,*,*,*,*,*,*,2.52713,1.630816,1.688655,1.907156,2.244775,2.065438,1.97937,2.17,2.29
83,159,*,*,*,*,*,*,2.305735,1.51595,1.442299,1.645987,2.113949,1.785969,1.722626,2.04,1.8
83,161,*,*,*,*,*,*,2.249924,1.390145,1.191161,1.68032,1.990409,1.822558,1.460034,1.98,2.48
83,163,*,*,*,*,*,*,2.251166,1.299099,1.149505,1.667,1.840415,1.842353,1.613862,1.67,2.49
83,165,*,*,*,*,*,*,2.187228,1.154071,1.267049,1.538201,1.669437,1.711692,1.653858,1.62,1.68
83,167,*,*,*,*,*,*,2.182753,1.046307,1.134391,1.394884,1.612972,1.569509,1.549455,1.47,2.23
83,169,*,*,*,*,*,*,2.101905,0.998456,0.994979,1.308698,1.614936,1.450012,1.441487,1.53,1.74
83,171,*,*,*,*,*,*,1.957154,0.970446,0.923026,1.323475,1.548441,1.402986,1.277276,1.36,1.49
83,173,*,*,*,*,*,*,1.997757,0.940971,1.149503,1.347937,1.538959,1.355467,1.131332,1.18,1.08
83,175,*,*,*,*,*,*,1.911911,0.88745,1.098776,1.322102,1.521821,1.500214,1.101123,1.02,1.69
83,177,*,*,*,*,*,*,1.880035,0.851886,1.004667,1.319176,1.558706,1.536677,1.186708,0.77,0.73
83,179,*,*,*,*,*,*,1.822037,0.886927,0.989108,1.427495,1.577538,1.602737,1.299892,0.55,0.78
83,181,*,*,*,*,*,*,1.859594,0.751123,1.083486,1.406604,1.553114,1.59022,1.418634,0.57,1.2
83,183,*,*,*,*,*,*,1.261541,0.141333,0.38428,0.6911,0.887643,0.949072,0.721835,0.33,0.76
85,89,*,*,*,*,*,*,11.726044,11.881747,11.599565,11.82057,12.028898,12.055304,*,*,*
85,91,*,*,*,*,*,*,11.501291,11.428242,11.185229,11.416994,11.65866,11.657874,*,*,*
85,93,*,*,*,*,*,*,11.222355,11.04978,10.893543,11.0681,11.337533,11.33885,*,*,11.8
85,95,*,*,*,*,*,*,10.933545,10.720635,10.640113,10.747439,11.015266,11.145106,*,*,11.18
85,97,*,*,*,*,*,*,10.629406,10.436788,10.485499,10.506204,10.716073,11.077547,*,*,10.93
85,99,*,*,*,*,*,*,10.469546,10.250897,10.47766,10.447137,10.467092,10.727785,*,*,11.02
85,101,*,*,*,*,*,*,10.480188,10.0009,10.015726,10.082149,10.163037,10.224196,*,10.38,9.78
85,103,*,*,*,*,*,*,9.921864,9.556467,9.604404,9.5864,9.911631,9.771987,*,9.91,9.75
85,105,*,*,*,*,*,*,9.522227,9.279015,9.343941,9.402176,9.622376,9.357813,*,9.47,9.72
85,107,*,*,9.00938,0.03219,*,*,9.463389,8.956342,8.993389,9.054156,9.291921,9.169293,9.065199,9.44,8.56
85,109,9.11275,0.19341,8.72416,0.03301,*,*,9.201645,8.686018,8.529525,8.692786,8.918235,8.818891,8.802786,9.05,8.46
85,111,8.51845,0.06058,8.5157,0.03176,*,*,8.86412,8.435919,8.43555,8.552295,8.730698,8.609681,8.56954,8.73,8.7
85,113,8.39921,0.07083,8.43058,0.00991,*,*,8.76022,8.291683,8.424707,8.342688,8.577707,8.489947,8.469254,8.48,8.54
85,115,8.23991,0.05595,8.23584,0.02505,*,*,8.870449,8.092856,8.244455,8.200356,8.378853,8.290796,8.322508,8.21,8.13
85,117,7.87269,0.02918,7.87261,0.02915,*,*,8.733491,7.92207,8.107986,8.029877,8.196595,8.159686,8.211327,7.77,8.07
